gene_name,counts
['deoB'],1
['sroA'],1
['hisS'],1
['cheW'],1
['rph'],1
['yidL'],1
['ugpA'],1
['ypfM'],1
['pgrR'],1
['secE'],2
['uidC'],1
['nrfA'],1
['aroD'],1
['msyB'],5
['malZ'],1
['ves'],1
['yicI'],1
['artP'],1
['insB7'],1
['sibB'],1
['rclR'],1
['yojI'],1
['yagK'],1
['frmA'],1
['yobB'],1
['dgcZ'],1
['ygiV'],1
['glnE'],1
['pgaA'],1
['gspC'],1
['yhhT'],1
['fre'],1
['mgtT'],1
['puuP'],1
['tqsA'],1
['nuoE'],1
['araF'],1
['glcF'],1
['thrV'],1
['leuA'],1
['mreB'],1
['alsA'],1
['sodB'],1
['abgB'],1
['rbsK'],5
['rnm'],1
['ppiA'],1
['lgoD'],1
['trnI-Arg'],1
['yidJ'],1
['slp'],1
['bamE'],1
['pdeB'],1
['gsiD'],1
['nhoA'],1
['yeaK'],1
['rpnC'],1
['pgk'],1
['murQ'],2
['ybjQ'],1
['chaC'],1
['oppD'],1
['proA'],1
['rsmF'],1
['cysN'],1
['prmA'],1
['ybgS'],1
['plaR'],1
['yicH'],1
['copA'],1
['ygeG'],1
['ydaY'],1
['basS'],1
['ybgF'],1
['polA'],1
['ftsP'],1
['insD1'],1
['zupT'],1
['csgF'],1
['ydhL'],1
['ascG'],1
['damX'],1
['moaA'],1
['bfr'],2
['hha'],1
['ubiG'],1
['rpsH'],2
['mqo'],1
['ykgE'],1
['symE'],1
['yejG'],1
['ampH'],1
['yqiB'],1
['yggS'],1
['rffC'],1
['yjeV'],1
['rcsC'],1
['fepD'],1
['mtfA'],1
['hokA'],1
['rnd'],1
['ydjZ'],1
['yagJ'],1
['oweE'],1
['ygeX'],1
['yjjY'],1
['yegV'],1
['araB'],1
['nrdG'],1
['ybdM'],2
['speC'],1
['djlB'],1
['frr'],1
['yrhA'],1
['mntP'],1
['phnJ'],1
['nudJ'],1
['mrdB'],1
['ftsI'],1
['ycjN'],1
['fhuF'],1
['yeiW'],1
['wzb'],1
['ykgV'],1
['sfsB'],1
['yfeN'],1
['rsmC'],1
['ybbO'],1
['yciN'],1
['lyxK'],1
['frlA'],1
['ybdF'],1
['wcaA'],1
['yoeF'],1
['yaaL'],1
['ribE'],1
['ydiP'],1
['yahV'],1
['iaaA'],1
['yagL'],1
['aaeA'],1
['aaaD'],1
['gcvB'],1
['citE'],1
['iraM'],1
['ydeP'],1
['yahF'],1
['kdpF'],1
['cheY'],1
['serT'],1
['grpE'],1
['kdgT'],1
['yadG'],1
['ygjH'],1
['bcsG'],1
['ubiA'],1
['exbD'],1
['hrpB'],1
['yfjU'],1
['deoA'],1
['mreC'],1
['ymgJ'],1
['ydaE'],1
['dapE'],1
['ycaR'],1
['fliK'],1
['ymjE'],1
['ydgK'],1
['ybdZ'],1
['yiaK'],1
['dgoR'],4
['yfaT'],1
['yqiM'],1
['xylR'],1
['yceM'],1
['yieH'],1
['gltF'],1
['mrcB'],1
['insE4'],1
['bdcR'],1
['sbcC'],1
['yqcE'],1
['aidB'],1
['yqgA'],1
['sbmA'],1
['nrdE'],1
['dpiA'],1
['ymgC'],1
['gspA'],1
['nanY'],1
['ydjY'],1
['wzzB'],1
['insH2'],1
['yjdP'],1
['ilvL'],1
['ycfZ'],1
['ubiV'],1
['ybfP'],2
['stpA'],1
['yhjX'],1
['yciA'],1
['bglG'],1
['yfcD'],1
['lpxK'],1
['lsrF'],1
['yhdJ'],1
['rpoA'],2
['yjtD'],1
['oxc'],1
['gatB'],1
['adhE'],1
['tolQ'],1
['yeaX'],1
['yoaB'],1
['gatA'],1
['aroF'],1
['yneK'],1
['ygdD'],1
['lpxA'],1
['ygeY'],1
['ydfG'],1
['xylH'],1
['ycbL'],1
['ypaB'],1
['ispH'],1
['insZ'],1
['poxB'],1
['ydgI'],1
['nudB'],1
['tdh'],1
['ratA'],1
['ynaJ'],1
['aes'],1
['insI2'],2
['yeeJ'],1
['rpsC'],2
['erpA'],1
['sigH'],1
['ybjT'],1
['lacZ'],1
['gspM'],1
['yeiI'],1
['ynbD'],1
['yeeY'],1
['tonB'],1
['yhfZ'],1
['yfjF'],1
['srlE'],1
['gor'],1
['yjhG'],1
['insL2'],1
['yehW'],1
['prpE'],1
['rsxG'],1
['yfbU'],1
['glnB'],1
['amtB'],1
['yhcO'],1
['yfdI'],1
['plaP'],1
['yrbN'],1
['rob'],1
['ppiC'],1
['fbp'],1
['rulS'],1
['rzoR'],1
['yigB'],1
['yeaL'],1
['bcsC'],1
['lptD'],1
['fetB'],1
['argW'],1
['metT'],1
['mobB'],1
['prmB'],1
['atoA'],1
['rlmM'],1
['ybhP'],1
['metQ'],1
['gatY'],1
['hypC'],1
['suhB'],1
['dgcC'],1
['yqgC'],1
['glmS'],4
['gltW'],1
['nrdD'],1
['tus'],1
['yffO'],1
['yigG'],1
['viaA'],10
['tamB'],1
['arpB'],1
['gatC'],1
['ygfZ'],1
['ybgC'],1
['mntR'],1
['mscL'],1
['rpnD'],1
['glnK'],1
['rsmI'],2
['ppk'],1
['yibJ'],1
['epd'],1
['rlhA'],1
['sroH'],1
['glaR'],1
['uacT'],1
['frlC'],1
['trnO-Ala'],1
['ctc'],1
['ihfA'],1
['cusB'],1
['ydfB'],1
['adeQ'],1
['ssrS'],1
['cutC'],1
['udp'],1
['sfmA'],1
['intR'],1
['yraJ'],1
['yhgF'],1
['yejK'],1
['yibL'],1
['moaB'],1
['ompR'],1
['nuoG'],1
['yfdL'],1
['mdtL'],1
['aroA'],2
['ortT'],1
['yjeT'],1
['yjgR'],1
['rrnW-5S'],1
['atpA'],2
['cheA'],1
['pnp'],1
['slyA'],1
['gntT'],1
['ydcD'],1
['yfiH'],1
['astC'],1
['dacB'],1
['soxR'],1
['ydfV'],1
['trnSL-Glu2'],1
['aroL'],1
['fecC'],1
['astB'],1
['sanA'],1
['hyaA'],1
['yphD'],1
['bcsF'],1
['pyrC'],1
['sfmF'],1
['ygbA'],1
['fmt'],1
['dck'],1
['hyfJ'],1
['cusA'],1
['yejA'],1
['dcuA'],1
['ydhF'],1
['acrB'],1
['yhiM'],1
['ymjD'],1
['yaaO'],1
['ybfM'],1
['ycgJ'],1
['umpG'],1
['ycbF'],1
['punR'],1
['btuD'],1
['flhC'],1
['nuoA'],1
['msrQ'],1
['yeeL'],1
['ybhJ'],1
['pphC'],1
['purL'],1
['spoT'],1
['yjiS'],1
['matP'],1
['gatR'],1
['ygiQ'],1
['ypeD'],1
['nlpI'],1
['ydjA'],1
['dxr'],1
['rluC'],1
['flgE'],1
['paaJ'],1
['rzpR'],1
['uxaB'],1
['hyfD'],1
['yqiK'],1
['blc'],1
['ybbA'],1
['sdsR'],1
['cspB'],1
['ycgL'],1
['ydfO'],1
['rplX'],2
['phoA'],1
['yecE'],1
['yegS'],1
['aer'],1
['yfhL'],1
['atpF'],2
['ykfL'],1
['nagA'],1
['mcaS'],1
['ydgC'],1
['ttdR'],1
['rclA'],1
['ytfQ'],1
['yddK'],1
['mepK'],1
['yjjZ'],1
['appX'],1
['dsbA'],1
['fabF'],2
['yjdQ'],1
['cpxP'],1
['ydiK'],1
['yghW'],1
['yidE'],1
['yafP'],1
['thyX'],1
['proS'],1
['ydhQ'],1
['ygaM'],1
['hpf'],1
['yjbR'],1
['bcsZ'],1
['pdeR'],1
['purE'],1
['zapC'],1
['yhdZ'],1
['yabS'],1
['yheO'],1
['yfcC'],1
['flgA'],1
['ytiC'],1
['ybcL'],2
['marB'],1
['asnS'],1
['metK'],1
['ydiY'],1
['folP'],2
['aroH'],1
['rsmG'],3
['yehK'],1
['yfjJ'],1
['trxA'],1
['yjgA'],1
['mipA'],1
['nmpC'],1
['alaV'],1
['blr'],1
['idi'],1
['yigA'],1
['iscA'],1
['vsr'],1
['yneP'],1
['clcB'],1
['gadX'],1
['ylcI'],1
['ymfM'],1
['yccT'],1
['yeeR'],1
['spoVG'],1
['ybdL'],1
['epmC'],1
['mtlR'],1
['bglB'],1
['speD'],1
['yadE'],1
['pspA'],1
['ydfC'],1
['cheR'],1
['ebgA'],1
['aceB'],1
['ymfQ'],1
['nuoF'],1
['osmY'],1
['yaiX'],1
['norW'],1
['ttcA'],1
['mhpF'],1
['phoE'],1
['ybhI'],1
['folA'],1
['ybfG'],2
['yfdK'],1
['garK'],1
['psuK'],1
['kduI'],1
['pgaB'],1
['tmk'],3
['ydiO'],1
['rapZ'],1
['ispE'],2
['tas'],1
['ytfI'],1
['nusG'],3
['ybeY'],1
['trnJ-Thr'],1
['yahM'],1
['ylaC'],1
['metN'],1
['ybgU'],1
['wbbK'],1
['glnA'],1
['wzzE'],1
['aspC'],1
['glpR'],1
['metS'],1
['yraR'],1
['moeA'],1
['yobF'],1
['yohD'],1
['yffM'],1
['yicJ'],1
['tatD'],1
['ybcC'],1
['cra'],1
['ygfT'],1
['mlaD'],1
['ghxP'],1
['glnJ'],1
['setB'],1
['eutR'],1
['rdgB'],1
['aroK'],2
['ybjD'],1
['dkgB'],1
['hycC'],1
['yciI'],1
['mhpR'],1
['wbbH'],1
['acpS'],1
['yphH'],1
['yihT'],1
['cstA'],1
['ydiN'],1
['ftsX'],1
['sgcC'],1
['ygdQ'],1
['sokX'],1
['yljB'],1
['wbbI'],1
['insA1'],1
['ydjI'],1
['tesB'],1
['ribC'],1
['lolC'],1
['asmA'],1
['nupX'],1
['ecpB'],1
['pdxB'],1
['asnT'],1
['adaA'],1
['rhlB'],1
['ybiE'],1
['rplD'],2
['katE'],1
['ydaS'],1
['selO'],1
['xerC'],1
['tynA'],1
['ytcA'],1
['hemF'],1
['casC'],1
['ynaE'],1
['flxA'],1
['purM'],1
['priA'],1
['phnP'],1
['yabN'],1
['tboW'],1
['ydeE'],1
['ccmH'],1
['polB'],1
['rssA'],1
['selD'],1
['fliI'],1
['yabQ'],1
['sigW'],1
['rrnG-23S'],1
['agaV'],1
['bdm'],1
['rpmH'],8
['leuW'],1
['ecpA'],1
['yceD'],1
['yhiY'],1
['radA'],2
['hypT'],1
['trnJ-Leu1'],1
['tolA'],1
['ypjI'],1
['fadA'],1
['hspQ'],1
['leuL'],1
['gudP'],2
['yobD'],1
['ybhR'],1
['deoC'],1
['ydcH'],1
['thiP'],1
['wcaD'],1
['yagP'],1
['yhbE'],1
['bglF'],1
['pgi'],1
['sufD'],1
['ytfR'],1
['ilvB'],1
['ldtD'],1
['prkB'],1
['rseC'],1
['yriA'],1
['hda'],1
['cyuA'],1
['gltK'],1
['fryB'],1
['serU'],1
['fdx'],1
['yibH'],1
['relA'],1
['prpR'],1
['ychS'],1
['macA'],1
['cspC'],1
['rraB'],1
['ydfK'],1
['lacA'],1
['btuE'],1
['hyfB'],1
['yghS'],1
['trpD'],1
['yraH'],1
['zipA'],1
['acrF'],1
['dcuC'],1
['nrfE'],1
['hybA'],1
['hydN'],1
['ybzH'],1
['nirB'],1
['cypC'],1
['gsiB'],1
['tamA'],1
['atpB'],2
['tehB'],1
['sucD'],1
['yihX'],1
['insM'],1
['kup'],10
['ydeQ'],1
['nanX'],1
['ylcG'],1
['glyV'],1
['yacM'],1
['minE'],1
['ynjC'],1
['yebV'],1
['wcaM'],1
['cmoM'],1
['lspA'],1
['valU'],1
['tdcR'],1
['waaJ'],1
['ydgH'],1
['yjeI'],1
['amiB'],1
['galT'],1
['trkG'],1
['ygdG'],1
['creB'],1
['ecfA'],1
['manY'],1
['speFL'],1
['clpP'],1
['yedA'],1
['bamA'],1
['maeB'],1
['ruvA'],2
['yccJ'],1
['nanA'],1
['rlmJ'],1
['yffN'],1
['ricT'],1
['rnb'],1
['accD'],1
['ecnA'],1
['paoD'],1
['yadN'],1
['gadW'],1
['yajL'],1
['phnG'],1
['mhpB'],1
['rhaS'],1
['yegW'],1
['ycgV'],1
['yifK'],1
['dosP'],1
['cwlD'],1
['yhfX'],1
['pyrD'],1
['rirA'],1
['yfdH'],1
['yhhA'],1
['yceK'],1
['efeU'],1
['rhsD'],1
['flgM'],1
['ylbG'],1
['dhaK'],1
['yehS'],1
['usg'],1
['dicF'],1
['ypjK'],1
['ybcO'],1
['yrhB'],1
['thiS'],1
['sokC'],1
['mdlA'],1
['paaI'],1
['rnhA'],1
['yoaJ'],1
['yfjD'],1
['yfeD'],1
['yraK'],1
['bsmA'],1
['ltaE'],1
['slmA'],1
['ugd'],1
['hpt'],1
['ddpX'],1
['nudF'],1
['waaB'],1
['ynjE'],1
['trnI-Pro'],1
['livM'],1
['yceJ'],1
['ulaE'],1
['galE'],1
['pdxK'],1
['leuT'],1
['pfkA'],1
['yfdO'],1
['ygcP'],1
['rplU'],1
['uhpU'],1
['rrnO-23S'],1
['ynfC'],1
['yiaW'],1
['ybeD'],1
['yajO'],1
['yciT'],1
['ycjV'],1
['yeiB'],1
['rpe'],1
['allA'],1
['narX'],1
['deoR'],1
['yccM'],1
['epmA'],1
['rsgA'],1
['lsrC'],1
['tsaD'],2
['yaiW'],1
['yfdS'],1
['yebF'],1
['menD'],1
['tap'],1
['micC'],1
['ycaQ'],1
['yhhQ'],1
['lit'],1
['fdhE'],1
['yliM'],1
['casD'],1
['ninE'],1
['dps'],1
['phr'],1
['ybbC'],2
['tcdA'],1
['glnX'],1
['yhfW'],1
['cyoB'],1
['acrE'],1
['ghrB'],1
['gspO'],1
['glmZ'],1
['nudC'],1
['ebgC'],1
['yjiL'],1
['atpG'],2
['argE'],1
['glnP'],1
['rrsD'],1
['insK'],1
['insH10'],1
['rpmD'],2
['yieP'],1
['ybxG'],1
['hcr'],1
['ydcR'],1
['hybD'],1
['cobC'],1
['mscK'],1
['ygjV'],1
['ccmF'],1
['flgD'],1
['ybcM'],2
['cas1b'],1
['ynfD'],1
['rnlA'],1
['cbtA'],1
['cnu'],1
['evgS'],1
['fliJ'],1
['adeD'],1
['yfaX'],1
['ycfH'],1
['rnr'],2
['ppiD'],1
['hscA'],1
['htpX'],1
['yqfB'],1
['arpA'],1
['ppc'],1
['uvrB'],1
['lolA'],1
['matA'],1
['ftp'],1
['yhgP'],1
['gfcC'],1
['rsd'],1
['ykgA'],1
['acrA'],1
['yaaU'],1
['idnO'],1
['wzc'],1
['ynfM'],1
['yicT'],1
['pgl'],1
['potF'],1
['tauB'],1
['gpsA'],1
['bioB'],1
['asnV'],1
['speF'],1
['purH'],1
['aas'],1
['yjbI'],1
['waaP'],1
['kdgK'],1
['wbbL'],1
['ytjA'],1
['hsrA'],1
['soxS'],1
['trnJ-Leu2'],1
['allS'],1
['mltB'],1
['ynaK'],1
['ygbL'],1
['ybhF'],1
['pdeI'],1
['hxpA'],1
['rlmA'],1
['iroK'],1
['garR'],2
['deaD'],1
['micF'],1
['sdhX'],1
['srlR'],1
['bax'],1
['waaF'],2
['ydhP'],1
['tnaB'],1
['argH'],1
['leuE'],1
['yfbR'],1
['pphB'],1
['yjiV'],1
['prs'],2
['abgT'],1
['yccS'],1
['relB'],1
['mcrB'],1
['psiF'],1
['tauC'],1
['ydjO'],1
['cpdA'],1
['rplE'],2
['dgcQ'],1
['speE'],1
['ynbE'],1
['zinT'],1
['mtlA'],1
['tatC'],1
['evgA'],1
['dtpC'],1
['paaX'],1
['rpoD'],1
['kdpE'],1
['yfiS'],1
['ysaC'],1
['yibU'],1
['ulaF'],1
['racC'],1
['wcaL'],1
['pdxA'],1
['sroE'],1
['kgtP'],1
['phnD'],1
['yacG'],1
['rof'],1
['lptB'],1
['yrdB'],1
['yadS'],1
['yfdP'],1
['rnc'],1
['ftsL'],1
['yhaL'],1
['yaaJ'],5
['yeaQ'],1
['cysC'],1
['ecfT'],1
['hipB'],1
['ymgK'],1
['dicB'],1
['ykgO'],1
['rrfD'],1
['rbsB'],2
['gcd'],1
['fhuE'],1
['tatA'],1
['casA'],1
['iclR'],1
['yazA'],1
['carB'],1
['psuT'],1
['dsrB'],1
['yneE'],1
['rluD'],1
['recC'],1
['yggC'],1
['fdoI'],1
['ychN'],1
['yceQ'],1
['asnU'],1
['baeR'],1
['yaaY'],1
['yfdC'],1
['ribB'],1
['yihF'],1
['insJ'],1
['yjiJ'],1
['trnJ-Gly'],1
['ycgX'],1
['menB'],1
['rpiB'],2
['trnO-Ile'],1
['purA'],1
['emrE'],1
['glnG'],1
['tolR'],1
['ackA'],1
['accB'],1
['rplP'],2
['mltA'],1
['dinD'],1
['melB'],1
['fur'],1
['yeiE'],1
['rpsU'],1
['istA'],2
['dnaC'],1
['yncP'],1
['pheS'],1
['yagH'],1
['gadC'],1
['yjaA'],1
['yqeF'],1
['yjbD'],1
['yghT'],1
['livF'],1
['lsrG'],1
['ybbK'],1
['fadH'],1
['glpF'],1
['opgG'],1
['zapE'],1
['abgA'],1
['ymfE'],1
['ytjC'],1
['mglA'],1
['lysY'],1
['malE'],1
['yeeS'],1
['trpL'],1
['ydjF'],1
['ypdJ'],1
['hprS'],1
['ykfF'],1
['glxR'],1
['folK'],2
['ybgV'],1
['yihS'],1
['ybcI'],2
['yebB'],1
['yhiN'],1
['yjhP'],1
['allZ'],1
['csrD'],1
['nnr'],1
['lolB'],1
['nhaA'],2
['yjjQ'],1
['ribD'],2
['napC'],1
['yfcF'],1
['iscS'],1
['ybgI'],1
['narV'],1
['ghxQ'],1
['ydhS'],1
['hcaE'],1
['ykfB'],1
['yohK'],1
['sixA'],1
['tcyL'],1
['yjiR'],1
['ybfN'],1
['holC'],1
['sdiA'],1
['yfbV'],1
['rplS'],1
['fdnI'],1
['nfeF'],1
['ilvD'],1
['alaT'],1
['acrZ'],1
['rzoQ'],1
['tsuB'],1
['araE'],1
['nadD'],4
['nudL'],1
['hflX'],2
['yaaI'],6
['yneO'],1
['pmrR'],1
['opgB'],1
['yjjA'],1
['wzxC'],1
['mapA'],1
['cmoA'],1
['ymdE'],1
['yahD'],1
['yzcX'],1
['ldcC'],1
['yabP'],1
['lsrK'],1
['mhpA'],1
['rem'],1
['hisM'],1
['flgJ'],1
['mltG'],2
['rutB'],1
['nemR'],1
['rflP'],1
['yfaP'],1
['tadA'],2
['cas3'],1
['tapT'],1
['eutK'],1
['hflK'],1
['paaD'],1
['ompN'],1
['cysU'],1
['ycaK'],1
['htrL'],1
['fliM'],1
['feaR'],1
['insB5'],1
['hisH'],1
['yafZ'],1
['wcaE'],1
['sfmC'],1
['fabB'],1
['yciU'],1
['purR'],2
['yhdT'],1
['ybbU'],1
['ruvC'],4
['tfaR'],1
['glnT'],1
['ybbD'],1
['dcuR'],1
['cysZ'],1
['yliI'],1
['ynfR'],1
['sdsN'],1
['hisF'],1
['mdaB'],1
['ysaE'],1
['degS'],1
['hofN'],1
['fsaB'],1
['pdaB'],1
['can'],1
['ssuE'],1
['ycaP'],1
['mdtG'],1
['yafQ'],1
['malT'],1
['ybjS'],1
['elfA'],1
['cca'],1
['iap'],1
['pspG'],1
['guaB'],2
['motB'],1
['glgS'],1
['ubiU'],1
['yiaT'],1
['cysD'],1
['hupA'],1
['folD'],1
['trmD'],1
['mazG'],1
['aphA'],1
['zraP'],1
['gsiC'],1
['ftsH'],2
['livK'],1
['ymgL'],1
['preA'],1
['rplF'],2
['rpsA'],1
['nohD'],1
['hdeA'],1
['phnO'],1
['hfq'],1
['nei'],1
['accA'],1
['patA'],1
['abpB'],1
['yqgG'],1
['lysZ'],1
['ryjA'],1
['lsrA'],1
['fixX'],1
['yfcE'],1
['murJ'],1
['ydjJ'],1
['yoaH'],1
['yebQ'],1
['rraA'],1
['ykiE'],1
['citD'],1
['ycbO'],1
['insE2'],1
['yqeL'],1
['rrfF'],1
['ythA'],1
['csgB'],1
['yhbW'],1
['rhtB'],1
['yoeG'],1
['yafF'],1
['ycbV'],1
['rspB'],1
['hcaD'],1
['trmNF'],1
['ybfEc'],1
['yabR'],2
['ppsR'],1
['btuR'],1
['yiaO'],1
['cysE'],2
['yadK'],1
['spy'],1
['ybbP'],1
['napD'],1
['yhaC'],1
['yjdN'],1
['sufA'],1
['menI'],1
['ymdA'],1
['garP'],1
['aceA'],1
['insD7'],1
['pfkB'],1
['ygiZ'],1
['rnmV'],1
['endA'],1
['sthA'],1
['yjhV'],1
['garL'],1
['kdpD'],1
['rrnJ-23S'],1
['tyrP'],1
['waaG'],1
['yhjB'],1
['ccmA'],1
['qorA'],1
['ygaQ'],1
['ygjI'],1
['yhhI'],1
['dmlA'],1
['yfaL'],1
['hisR'],1
['yicR'],1
['ddpD'],1
['rimK'],1
['yfcH'],1
['ycdZ'],1
['mobA'],1
['argA'],1
['abrB'],2
['xpaC'],1
['yafC'],1
['proB'],1
['cesB'],1
['mdtC'],1
['caiD'],1
['yejE'],1
['yeeN'],1
['ychE'],1
['pdxH'],1
['yehI'],1
['kbaA'],1
['gfcA'],1
['ycjQ'],1
['opgD'],1
['ymdF'],1
['fabH'],1
['dcm'],1
['rrnO-16S'],1
['citC'],1
['higB'],1
['pdxT'],1
['uhpB'],1
['ydcI'],1
['fliD'],1
['ymgF'],1
['rihB'],1
['ysgD'],1
['ldtC'],1
['yneG'],1
['rfe'],1
['hemG'],1
['glnS'],1
['etk'],1
['lysV'],1
['sucA'],1
['yqaA'],1
['yncL'],1
['nfrA'],1
['feaB'],1
['yjbT'],1
['zapG'],1
['veg'],1
['yibQ'],1
['glnQ'],1
['rna'],1
['hflD'],1
['ovoA'],4
['ileU'],1
['katG'],1
['valY'],1
['ispB'],1
['pqiC'],1
['panF'],1
['rrsE'],1
['citF'],1
['yfcR'],1
['cbeA'],1
['ogt'],1
['metH'],1
['tyrT'],1
['pflC'],1
['pflB'],1
['yfaV'],1
['digH'],1
['yniD'],1
['yffB'],1
['yafW'],1
['potC'],1
['yohO'],1
['intS'],1
['nfsB'],1
['fruA'],1
['tag'],1
['patZ'],1
['yfeC'],1
['yiaU'],1
['rpsNA'],1
['tfaQ'],1
['pck'],1
['yeaG'],1
['dgkA'],1
['rdlB'],1
['flhE'],1
['feoC'],1
['yehL'],1
['yhjD'],1
['yeiL'],1
['potE'],1
['lfhA'],1
['cydX'],1
['dcp'],1
['fliL'],1
['yjfN'],1
['ygcG'],1
['yicU'],1
['yhhY'],1
['entE'],1
['ugpQ'],1
['yaaN'],1
['yadX'],1
['yfiC'],1
['selB'],1
['sgrR'],1
['narL'],1
['yciO'],1
['melR'],1
['repB'],2
['metF'],1
['cspA'],1
['pxpA'],1
['yaiY'],1
['sroC'],1
['fumE'],1
['csrC'],1
['argB'],1
['cyoE'],1
['dnaB'],1
['iraD'],1
['ykiD'],1
['yiaG'],1
['metB'],1
['gluQ'],1
['nikC'],1
['trnSL-Val1'],1
['yobI'],1
['ylcH'],1
['rutD'],1
['yphF'],1
['ytfE'],1
['metW'],1
['eutC'],1
['hscB'],1
['yedL'],1
['aroG'],1
['rrsB'],1
['ssuD'],1
['hokD'],1
['yjfC'],1
['rbsR'],2
['ydiL'],1
['sibD'],1
['chbF'],1
['argR'],1
['pyrE'],1
['selA'],1
['glpD'],1
['fepA'],1
['yciK'],1
['hcaF'],1
['yqhJ'],1
['rhaT'],1
['murI'],1
['btsT'],1
['yijF'],1
['yagN'],1
['mqsA'],1
['insB9'],1
['ybfL'],1
['hdfR'],1
['fhuB'],1
['ftsZ'],1
['yehH'],1
['cysK'],2
['yhbQ'],1
['yjfL'],1
['ybbW'],1
['xapB'],1
['ydcC'],1
['kdsB'],1
['valX'],1
['pbpG'],1
['tfaX'],1
['hipA'],1
['yccA'],1
['nth'],1
['secA'],1
['rcsB'],1
['yfaS'],1
['cbpA'],1
['tal'],4
['rnt'],1
['stfE'],1
['yeiR'],1
['ymfJ'],1
['proQ'],1
['pstS'],2
['nadC'],2
['torS'],1
['ygeP'],1
['yedE'],1
['eaeH'],1
['yfgM'],1
['alsE'],1
['rnpA'],7
['yjhY'],1
['yjjJ'],1
['yagF'],1
['amiA'],1
['hyfE'],1
['rhsA'],1
['yicN'],1
['flhA'],1
['yidX'],1
['msrP'],1
['araA'],1
['elaD'],1
['yhfK'],1
['rplJ'],3
['mtlD'],1
['fdhF'],1
['yggT'],1
['ygiN'],1
['ppx'],1
['lptC'],1
['yfdV'],1
['ycjY'],1
['mdtE'],1
['rcsF'],1
['entA'],1
['frdD'],1
['ybgD'],1
['nlpD'],1
['ycjO'],1
['yqgF'],1
['folB'],2
['intA'],1
['hokE'],1
['tyrU'],1
['mgtS'],1
['yfeO'],1
['groL'],1
['xthA'],1
['yibI'],1
['gltV'],1
['metI'],1
['emtA'],1
['yahC'],1
['bamB'],1
['rpiA'],1
['msrC'],1
['yqiH'],1
['yafY'],1
['trnJ-Ala'],1
['rpsM'],2
['rlmE'],1
['smrB'],1
['galK'],1
['efeB'],1
['yqcA'],1
['uxaC'],1
['phnK'],1
['fimB'],1
['rseP'],1
['nuoH'],1
['mokB'],1
['rsxC'],1
['purF'],1
['fimG'],1
['rnlB'],1
['ykgS'],1
['insA9'],1
['repA'],2
['yodD'],1
['dinG'],1
['valV'],1
['yfiM'],1
['htrE'],1
['yphE'],1
['arcB'],1
['trxB'],1
['yidQ'],1
['ybaZ'],1
['prkT'],1
['leuD'],1
['ybaM'],1
['pxpB'],1
['adiC'],1
['flgC'],1
['ykfN'],1
['yfbL'],1
['ubiB'],1
['ldtE'],1
['glpC'],1
['thiE'],1
['holA'],1
['rsxB'],1
['yahG'],1
['zraS'],1
['yhhL'],1
